STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y
"  260",20010620,9,220,40,40,80,189,,98,6,217,0,0,10210,63,7,55,,2,0,0,0,0,0
"  260",20010620,10,220,40,50,80,201,,97,7,219,0,0,10205,61,7,51,,2,0,0,0,0,0
"  260",20010620,11,200,50,50,80,212,,105,6,251,0,0,10199,61,7,50,,2,0,0,0,0,0
"  260",20010620,12,230,50,40,80,214,129,102,7,295,0,0,10192,62,7,49,,2,0,0,0,0,0
"  260",20010620,13,240,40,40,70,215,,109,2,202,0,0,10188,63,7,51,,2,0,0,0,0,0
"  260",20010620,14,240,50,50,100,226,,115,5,230,0,0,10181,65,7,49,,2,0,0,0,0,0
"  260",20010620,15,240,50,50,100,224,,115,6,238,0,0,10176,64,7,50,,2,0,0,0,0,0
"  260",20010620,16,230,40,50,80,225,,112,6,175,0,0,10168,65,7,49,,2,0,0,0,0,0
"  260",20010620,17,280,50,50,100,223,,108,8,130,0,0,10167,75,6,48,,2,0,0,0,0,0
"  260",20010620,18,280,40,40,90,208,207,103,8,98,0,0,10167,75,4,51,,2,0,0,0,0,0
"  260",20010620,19,270,30,20,70,190,,95,5,50,0,0,10164,77,3,54,,2,0,0,0,0,0
"  260",20010620,20,300,20,20,50,175,,112,0,7,0,0,10165,70,6,67,,2,0,0,0,0,0
"  260",20010620,22,100,10,10,40,160,,118,0,0,0,0,10157,65,7,76,,2,0,0,0,0,0
"  260",20010620,23,230,10,20,30,156,,118,0,0,0,0,10154,65,8,78,,2,0,0,0,0,0
"  260",20010621,1,990,20,10,40,151,,120,0,0,0,0,10145,60,7,82,,2,0,0,0,0,0
"  260",20010621,6,340,30,20,50,153,107,115,6,54,0,0,10147,67,5,78,,2,0,0,0,0,0
"  260",20010621,7,330,20,30,50,166,,99,10,120,0,0,10146,70,3,65,,2,0,0,0,0,0
"  260",20010621,8,320,30,30,60,179,,92,9,199,0,0,10148,82,4,57,,2,0,0,0,0,0
"  260",20010621,9,310,30,20,60,180,,97,7,149,0,0,10148,82,4,58,,2,0,0,0,0,0
"  260",20010621,10,280,30,40,70,175,,93,6,204,0,0,10147,82,5,59,,2,0,0,0,0,0
"  260",20010621,11,310,30,40,70,191,,86,5,205,0,0,10145,82,5,51,,2,0,0,0,0,0
"  260",20010621,12,300,40,50,80,178,159,94,3,184,0,0,10146,82,6,58,,2,0,0,0,0,0
"  260",20010621,13,290,50,60,90,163,,85,5,192,0,0,10149,81,5,60,,2,0,0,0,0,0
"  260",20010621,14,300,50,50,100,166,,88,9,282,0,0,10151,82,3,60,,2,0,0,0,0,0
"  260",20010621,15,290,50,50,100,155,,70,4,187,0,0,10153,81,6,57,,2,0,0,0,0,0
"  260",20010621,16,310,50,40,90,146,,74,1,96,0,0,10153,81,7,62,,2,0,0,0,0,0
"  260",20010621,17,300,40,40,80,142,,77,1,64,0,0,10153,80,7,65,,2,0,0,0,0,0
"  260",20010621,18,300,40,30,80,142,145,79,5,78,0,0,10155,80,7,66,,2,0,0,0,0,0
"  260",20010621,19,300,40,40,80,134,,77,7,40,0,0,10155,80,4,68,,2,0,0,0,0,0
"  260",20010621,20,300,30,30,70,122,,76,3,19,0,0,10157,80,3,73,,2,0,0,0,0,0
"  260",20010621,21,290,20,20,50,114,,77,0,0,0,0,10159,80,6,78,,2,0,0,0,0,0
"  260",20010621,22,270,20,20,50,122,,83,0,0,0,0,10157,75,7,77,,2,0,0,0,0,0
"  260",20010621,23,280,20,20,50,117,,84,0,0,0,0,10155,75,4,80,,2,0,0,0,0,0
"  260",20010621,24,290,20,20,50,111,91,82,0,0,0,0,10152,75,6,82,,2,0,0,0,0,0
"  260",20010622,1,270,20,20,40,119,,86,0,0,0,0,10147,75,7,80,,2,0,0,0,0,0
"  260",20010622,2,260,20,20,50,118,,90,0,0,0,0,10147,75,7,83,,2,0,0,0,0,0
"  260",20010622,3,260,30,20,50,121,,89,0,0,0,0,10144,80,7,81,,2,0,0,0,0,0
"  260",20010622,4,270,30,30,50,122,,90,0,0,0,0,10142,80,6,81,,2,0,0,0,0,0
"  260",20010622,10,310,50,60,110,165,,110,4,168,0,0,10150,82,7,70,,2,0,0,0,0,0
"  260",20010622,11,310,60,60,110,167,,111,9,273,0,0,10153,82,6,70,,2,0,0,0,0,0
"  260",20010622,13,310,60,60,120,162,,100,1,155,0,0,10160,82,7,67,,2,0,0,0,0,0
"  260",20010622,14,310,50,40,100,153,,96,0,114,0,0,10166,82,7,69,,2,0,0,0,0,0
"  260",20010622,15,310,50,50,100,156,,94,1,114,0,0,10169,82,7,67,,2,0,0,0,0,0
"  260",20010622,16,310,50,50,100,148,,96,0,52,0,0,10172,82,7,71,,2,0,0,0,0,0
"  260",20010622,17,330,40,30,80,144,,98,0,34,0,0,10172,82,7,74,,2,0,0,0,0,0
"  260",20010622,18,330,40,40,60,144,142,95,0,22,0,0,10175,82,7,72,,2,0,0,0,0,0
"  260",20010622,19,310,30,30,60,141,,88,0,17,0,0,10179,82,7,70,,2,0,0,0,0,0
"  260",20010622,20,300,30,30,50,135,,93,0,5,0,0,10180,82,7,76,,2,0,0,0,0,0
"  260",20010622,21,310,30,20,50,134,,95,0,0,0,0,10185,82,7,77,,2,0,0,0,0,0
"  260",20010622,22,300,20,20,50,130,,90,0,0,0,0,10185,82,7,77,,2,0,0,0,0,0
"  260",20010622,23,310,20,20,40,127,,87,0,0,0,0,10186,82,7,77,,2,0,0,0,0,0
"  260",20010622,24,990,10,10,30,127,114,97,0,0,0,0,10186,80,7,82,,2,0,0,0,0,0
"  260",20010623,1,310,10,20,30,125,,100,0,0,0,0,10188,80,7,85,,2,0,0,0,0,0
"  260",20010623,2,340,20,20,40,130,,102,0,0,0,0,10189,80,7,83,,2,0,0,0,0,0
"  260",20010623,3,330,20,20,40,128,,101,0,0,0,0,10189,70,7,84,,2,0,0,0,0,0
"  260",20010623,4,350,20,20,40,128,,101,0,0,0,0,10190,80,7,84,,2,0,0,0,0,0
"  260",20010623,5,350,10,20,30,130,,106,0,10,0,0,10193,80,7,85,,2,0,0,0,0,0
"  260",20010623,6,20,20,20,30,142,115,109,7,59,0,0,10196,80,6,81,,2,0,0,0,0,0
"  260",20010623,7,90,20,20,30,154,,110,10,147,0,0,10196,80,6,75,,2,0,0,0,0,0
"  260",20010623,8,990,10,10,30,159,,93,3,154,0,0,10201,80,7,65,,2,0,0,0,0,0
"  260",20010623,9,190,10,10,30,163,,93,0,123,0,0,10201,80,7,63,,2,0,0,0,0,0
"  260",20010623,10,990,10,10,30,167,,90,1,150,0,0,10201,80,7,60,,2,0,0,0,0,0
"  260",20010623,11,240,20,20,40,172,,99,1,158,0,0,10202,80,7,62,,2,0,0,0,0,0
"  260",20010623,12,290,10,20,30,177,155,94,0,100,0,0,10203,80,7,58,,2,0,0,0,0,0
"  260",20010623,13,250,10,20,40,196,,104,4,216,0,0,10200,80,7,55,,2,0,0,0,0,0
"  260",20010623,14,180,10,10,40,188,,91,1,129,0,0,10200,80,7,53,,2,0,0,0,0,0
"  260",20010623,15,130,10,10,40,200,,92,10,241,0,0,10199,80,6,50,,2,0,0,0,0,0
"  260",20010623,16,210,20,10,50,205,,99,10,259,0,0,10198,80,5,51,,2,0,0,0,0,0
"  260",20010623,17,990,20,10,30,210,,90,8,190,0,0,10197,80,3,46,,2,0,0,0,0,0
"  260",20010623,18,330,20,20,40,186,183,102,3,69,0,0,10198,80,2,58,,2,0,0,0,0,0
"  260",20010623,19,30,20,20,40,183,,106,7,40,0,0,10200,80,2,61,,2,0,0,0,0,0
"  260",20010623,20,30,30,20,40,164,,106,0,10,0,0,10203,80,1,69,,2,0,0,0,0,0
"  260",20010623,21,40,20,20,30,137,,102,0,0,0,0,10204,80,1,79,,2,0,0,0,0,0
"  260",20010623,22,40,20,20,30,124,,101,0,0,0,0,10206,80,1,86,,2,0,0,0,0,0
"  260",20010623,23,990,20,10,40,116,,100,0,0,0,0,10206,75,1,90,,2,0,0,0,0,0
"  260",20010623,24,70,20,20,40,109,60,98,0,0,0,0,10205,75,0,93,,2,0,0,0,0,0
"  260",20010624,1,90,20,30,40,111,,100,0,0,0,0,10205,75,0,93,,2,0,0,0,0,0
"  260",20010624,2,100,20,20,40,106,,100,0,0,0,0,10206,75,1,96,,2,0,0,0,0,0
"  260",20010624,5,990,10,10,20,113,,108,7,20,0,0,10210,62,7,97,,2,0,0,0,0,0
"  260",20010624,6,990,10,10,30,129,48,113,0,38,0,0,10211,60,7,90,,2,0,0,0,0,0
"  260",20010624,7,150,20,20,30,155,,122,6,94,0,0,10214,60,3,81,,2,0,0,0,0,0
"  260",20010624,8,160,20,20,30,183,,122,9,159,0,0,10217,62,3,68,,2,0,0,0,0,0
"  260",20010624,9,190,20,20,30,212,,130,10,225,0,0,10217,65,1,59,,2,0,0,0,0,0
"  260",20010624,10,180,10,10,30,220,,115,10,265,0,0,10217,65,1,51,,2,0,0,0,0,0
"  260",20010624,11,140,20,20,50,230,,122,9,285,0,0,10215,67,1,51,,2,0,0,0,0,0
"  260",20010624,12,260,20,20,50,237,130,114,4,240,0,0,10214,67,6,46,,2,0,0,0,0,0
"  260",20010624,13,250,20,20,40,234,,124,1,183,0,0,10214,67,6,50,,2,0,0,0,0,0
"  260",20010624,14,990,10,10,40,238,,124,0,102,0,0,10214,67,7,49,,2,0,0,0,0,0
"  260",20010624,15,310,20,20,50,237,,124,0,91,0,0,10214,67,7,49,,2,0,0,0,0,0
"  260",20010624,16,50,20,20,40,236,,129,0,70,0,0,10214,67,7,51,,2,0,0,0,0,0
"  260",20010624,17,30,20,20,40,237,,127,5,86,0,0,10215,67,3,50,,2,0,0,0,0,0
"  260",20010624,18,30,30,30,60,229,230,124,10,95,0,0,10216,67,3,52,,2,0,0,0,0,0
"  260",20010624,19,20,40,30,60,214,,120,10,47,0,0,10218,65,5,55,,2,0,0,0,0,0
"  260",20010624,20,360,30,30,50,202,,109,2,11,0,0,10221,67,6,55,,2,0,0,0,0,0
"  260",20010624,21,40,20,30,50,181,,135,0,0,0,0,10227,65,3,75,,2,0,0,0,0,0
"  260",20010624,22,10,30,30,50,170,,140,0,0,0,0,10228,62,4,82,,2,0,0,0,0,0
"  260",20010624,23,10,20,20,50,161,,137,0,0,0,0,10230,61,4,86,,2,0,0,0,0,0
"  260",20010624,24,30,20,20,40,155,136,136,0,0,0,0,10233,60,2,88,,2,0,0,0,0,0
"  260",20010625,5,40,20,30,50,126,,101,10,24,0,0,10247,61,2,85,,2,0,0,0,0,0
"  260",20010625,6,50,30,20,50,145,105,109,10,72,0,0,10248,63,1,79,,2,0,0,0,0,0
"  260",20010625,7,60,30,30,60,162,,112,10,129,0,0,10251,64,1,72,,2,0,0,0,0,0
"  260",20010625,8,30,30,30,50,179,,117,10,186,0,0,10252,65,1,67,,2,0,0,0,0,0
"  260",20010625,9,20,40,40,60,198,,103,10,237,0,0,10252,70,1,54,,2,0,0,0,0,0
"  260",20010625,10,40,40,50,60,212,,104,10,279,0,0,10253,78,2,50,,2,0,0,0,0,0
"  260",20010625,11,20,40,40,70,227,,124,10,308,0,0,10252,81,3,52,,2,0,0,0,0,0
"  260",20010625,12,40,40,50,70,231,154,95,10,318,0,0,10252,82,6,42,,2,0,0,0,0,0
"  260",20010625,13,20,40,50,90,233,,95,9,311,0,0,10249,82,6,42,,2,0,0,0,0,0
"  260",20010625,14,60,50,60,90,241,,83,10,304,0,0,10247,82,5,36,,2,0,0,0,0,0
"  260",20010625,15,40,40,50,90,242,,83,10,271,0,0,10246,82,4,36,,2,0,0,0,0,0
"  260",20010625,16,40,40,40,70,242,,79,10,225,0,0,10242,82,3,35,,2,0,0,0,0,0
"  260",20010625,17,40,40,40,70,237,,93,10,176,0,0,10240,82,4,40,,2,0,0,0,0,0
"  260",20010625,18,40,50,50,70,231,228,100,8,102,0,0,10240,82,6,43,,2,0,0,0,0,0
"  260",20010625,19,40,40,40,70,217,,111,10,59,0,0,10238,82,5,51,,2,0,0,0,0,0
"  260",20010625,20,40,40,30,60,201,,116,3,14,0,0,10239,80,4,58,,2,0,0,0,0,0
"  260",20010625,21,40,30,30,50,184,,124,0,0,0,0,10241,70,3,68,,2,0,0,0,0,0
"  260",20010625,22,60,30,40,50,170,,120,0,0,0,0,10240,70,3,72,,2,0,0,0,0,0
"  260",20010625,23,70,40,30,60,168,,122,0,0,0,0,10241,67,2,74,,2,0,0,0,0,0
"  260",20010625,24,70,40,40,60,161,130,120,0,0,0,0,10240,65,2,77,,2,0,0,0,0,0
"  260",20010626,1,70,30,30,60,148,,116,0,0,0,0,10238,65,2,81,,2,0,0,0,0,0
"  260",20010626,2,90,30,30,50,141,,109,0,0,0,0,10234,61,3,81,,2,0,0,0,0,0
"  260",20010626,7,110,40,50,70,174,,119,10,118,0,0,10217,60,6,70,,2,0,0,0,0,0
"  260",20010626,8,100,60,40,90,196,,112,9,177,0,0,10212,65,6,58,,2,0,0,0,0,0
"  260",20010626,9,100,50,50,80,214,,98,9,207,0,0,10205,70,6,48,,2,0,0,0,0,0
"  260",20010626,10,110,40,40,70,231,,80,9,261,0,0,10197,75,5,38,,2,0,0,0,0,0
"  260",20010626,11,90,40,40,70,253,,71,10,317,0,0,10190,80,6,31,,2,0,0,0,0,0
"  260",20010626,12,110,40,40,70,266,160,99,10,305,0,0,10182,80,7,35,,2,0,0,0,0,0
"  260",20010626,13,150,40,40,60,268,,119,9,301,0,0,10175,80,6,40,,2,0,0,0,0,0
"  260",20010626,14,160,40,40,70,274,,113,9,278,0,0,10169,82,7,37,,2,0,0,0,0,0
"  260",20010626,15,150,40,40,70,277,,120,10,254,0,0,10161,82,6,38,,2,0,0,0,0,0
"  260",20010626,16,140,40,30,60,285,,128,10,218,0,0,10152,81,6,38,,2,0,0,0,0,0
"  260",20010626,17,110,30,30,70,283,,135,10,159,0,0,10147,81,5,40,,2,0,0,0,0,0
"  260",20010626,18,90,40,40,60,273,273,135,10,102,0,0,10141,81,2,43,,2,0,0,0,0,0
"  260",20010626,19,90,40,40,60,259,,129,10,50,0,0,10136,80,2,45,,2,0,0,0,0,0
"  260",20010626,20,90,40,30,60,238,,128,3,12,0,0,10134,72,3,50,,2,0,0,0,0,0
"  260",20010626,21,80,30,40,60,228,,125,0,0,0,0,10132,75,3,52,,2,0,0,0,0,0
"  260",20010626,22,80,30,40,50,214,,127,0,0,0,0,10129,80,6,58,,2,0,0,0,0,0
"  260",20010626,23,90,40,30,60,202,,128,0,0,0,0,10124,80,5,62,,2,0,0,0,0,0
"  260",20010626,24,100,40,40,60,203,184,126,0,0,0,0,10117,80,4,61,,2,0,0,0,0,0
"  260",20010627,1,110,40,40,60,196,,127,0,0,0,0,10110,75,4,64,,2,0,0,0,0,0
"  260",20010627,2,110,40,30,60,187,,129,0,0,0,0,10105,75,4,69,,2,0,0,0,0,0
"  260",20010627,3,130,30,30,50,175,,131,0,0,0,0,10105,70,4,75,,2,0,0,0,0,0
"  260",20010627,4,140,40,40,70,198,,132,0,1,0,0,10100,65,7,66,,2,0,0,0,0,0
"  260",20010627,5,170,40,40,70,200,,135,0,8,0,0,10105,64,7,66,,2,0,0,0,0,0
"  260",20010627,10,230,30,30,80,221,,178,2,168,0,0,10113,60,7,77,,2,0,0,0,0,0
"  260",20010627,16,240,60,60,110,203,,156,0,93,0,0,10125,60,7,74,,2,0,0,0,0,0
"  260",20010627,20,240,30,40,70,191,,155,2,8,0,0,10135,60,7,80,,2,0,0,0,0,0
"  260",20010627,21,240,40,40,80,182,,147,0,0,0,0,10139,62,7,80,,2,0,0,0,0,0
"  260",20010627,22,240,50,50,90,179,,141,0,0,0,0,10142,64,5,78,,2,0,0,0,0,0
"  260",20010627,23,240,40,40,70,174,,141,0,0,0,0,10146,62,7,81,,2,0,0,0,0,0
"  260",20010628,2,220,30,40,60,153,,130,0,0,0,0,10144,60,4,86,,2,0,0,0,0,0
"  260",20010628,3,210,30,30,60,146,,126,0,0,0,0,10144,62,7,88,,2,0,0,0,0,0
"  260",20010628,4,220,40,40,70,148,,126,0,0,0,0,10148,62,6,87,,2,0,0,0,0,0
"  260",20010628,7,240,30,30,60,184,,151,9,115,0,0,10156,63,6,81,,2,0,0,0,0,0
"  260",20010628,8,250,30,30,60,201,,142,6,157,0,0,10162,65,6,69,,2,0,0,0,0,0
"  260",20010628,9,280,30,40,60,201,,132,3,177,0,0,10166,75,6,64,,2,0,0,0,0,0
"  260",20010628,10,250,30,30,80,211,,138,5,211,0,0,10170,78,6,63,,2,0,0,0,0,0
"  260",20010628,11,250,40,40,80,218,,138,5,238,0,0,10173,75,7,60,,2,0,0,0,0,0
"  260",20010628,12,230,50,50,100,224,173,139,6,220,0,0,10176,75,7,59,,2,0,0,0,0,0
"  260",20010628,13,250,60,50,110,221,,134,9,252,0,0,10180,70,6,58,,2,0,0,0,0,0
"  260",20010628,14,250,60,60,120,222,,137,10,277,0,0,10181,70,6,59,,2,0,0,0,0,0
"  260",20010628,15,220,50,60,100,231,,113,9,251,0,0,10183,70,5,47,,2,0,0,0,0,0
"  260",20010628,16,240,50,50,110,221,,120,5,161,0,0,10184,75,6,53,,2,0,0,0,0,0
"  260",20010628,17,230,50,30,90,215,,136,3,103,0,0,10181,75,7,61,,2,0,0,0,0,0
"  260",20010628,22,230,40,50,110,171,,120,0,0,0,0,10198,80,4,72,,2,0,0,0,0,0
"  260",20010628,23,230,40,40,90,165,,117,0,0,0,0,10200,79,6,73,,2,0,0,0,0,0
"  260",20010629,1,220,40,40,80,158,,123,0,0,0,0,10201,77,6,80,,2,0,0,0,0,0
"  260",20010629,2,220,40,40,60,152,,122,0,0,0,0,10201,77,6,82,,2,0,0,0,0,0
"  260",20010629,3,220,40,40,70,150,,127,0,0,0,0,10202,72,2,86,,2,0,0,0,0,0
"  260",20010629,4,220,40,40,70,145,,131,0,1,0,0,10205,68,1,91,,2,0,0,0,0,0
"  260",20010629,5,210,30,30,60,158,,140,10,20,0,0,10209,67,1,89,,2,0,0,0,0,0
"  260",20010629,6,210,30,30,50,171,119,146,5,54,0,0,10212,67,3,85,,2,0,0,0,0,0
"  260",20010629,7,210,30,30,50,192,,156,10,108,0,0,10216,67,2,80,,2,0,0,0,0,0
"  260",20010629,8,210,30,40,60,205,,151,10,177,0,0,10217,70,2,71,,2,0,0,0,0,0
"  260",20010629,9,230,40,40,60,222,,155,10,226,0,0,10216,70,2,66,,2,0,0,0,0,0
"  260",20010629,10,220,40,40,80,227,,151,7,245,0,0,10218,75,5,62,,2,0,0,0,0,0
"  260",20010629,11,220,50,60,100,212,,143,3,150,0,0,10222,75,8,65,,2,0,0,0,0,0
"  260",20010629,12,230,40,30,90,213,175,156,1,94,0,0,10222,75,7,70,,2,0,0,0,0,0
"  260",20010629,13,240,40,40,70,226,,157,5,142,0,0,10219,75,6,65,,2,0,0,0,0,0
"  260",20010629,14,240,30,40,60,232,,157,4,237,0,0,10216,75,6,63,,2,0,0,0,0,0
"  260",20010629,15,230,40,40,90,242,,152,5,178,0,0,10214,75,7,57,,2,0,0,0,0,0
"  260",20010629,16,230,40,40,70,254,,143,7,180,0,0,10210,82,6,50,,2,0,0,0,0,0
"  260",20010629,17,200,30,30,70,245,,148,4,80,0,0,10207,82,6,55,,2,0,0,0,0,0
"  260",20010629,18,190,40,30,60,233,221,145,5,83,0,0,10205,82,7,58,,2,0,0,0,0,0
"  260",20010629,19,180,30,20,50,225,,150,2,25,0,0,10204,82,7,63,,2,0,0,0,0,0
"  260",20010629,20,170,20,20,50,206,,151,0,6,0,0,10203,63,3,71,,2,0,0,0,0,0
"  260",20010629,21,990,20,10,30,194,,153,0,0,0,0,10203,62,5,77,,2,0,0,0,0,0
"  260",20010629,22,330,10,10,40,178,,152,0,0,0,0,10205,65,7,85,,2,0,0,0,0,0
"  260",20010629,23,990,10,10,20,170,,156,0,0,0,0,10204,65,6,91,,2,0,0,0,0,0
"  260",20010630,1,0,10,0,10,167,,153,0,0,0,0,10199,68,8,91,,2,0,0,0,0,0
"  260",20010630,7,990,10,10,20,193,,164,2,61,0,0,10191,65,7,83,,2,0,0,0,0,0
"  260",20010630,8,250,10,20,50,200,,167,1,80,0,0,10191,67,7,81,,2,0,0,0,0,0
"  260",20010630,9,290,20,10,40,218,,161,4,154,0,0,10192,65,7,70,,2,0,0,0,0,0
"  260",20010630,10,280,30,30,50,223,,162,1,180,0,0,10193,70,7,68,,2,0,0,0,0,0
"  260",20010630,11,300,30,30,70,219,,162,1,137,0,0,10192,70,7,70,,2,0,0,0,0,0
"  260",20010630,12,270,40,40,70,228,174,161,4,194,0,0,10191,70,6,66,,2,0,0,0,0,0
"  260",20010630,13,280,40,50,90,225,,154,2,145,0,0,10187,72,7,64,,2,0,0,0,0,0
"  260",20010630,14,280,50,40,100,216,,153,3,159,0,0,10188,72,7,67,,2,0,0,0,0,0
"  260",20010630,15,290,50,50,110,219,,150,5,184,0,0,10188,75,7,65,,2,0,0,0,0,0
"  260",20010630,16,290,50,40,110,220,,145,6,142,0,0,10192,80,5,62,,2,0,0,0,0,0
"  260",20010630,17,280,50,60,110,209,,107,10,163,0,0,10197,80,1,52,,2,0,0,0,0,0
"  260",20010630,18,300,50,50,110,202,210,120,10,116,0,0,10204,82,1,59,,2,0,0,0,0,0
"  260",20010630,19,280,40,30,80,192,,124,5,46,0,0,10208,81,4,65,,2,0,0,0,0,0
"  260",20010630,20,250,30,30,60,190,,127,0,4,0,0,10210,80,6,67,,2,0,0,0,0,0
"  260",20010630,21,250,30,30,60,186,,130,0,0,0,0,10215,75,7,70,,2,0,0,0,0,0
"  260",20010630,22,250,30,20,60,178,,133,0,0,0,0,10218,70,7,75,,2,0,0,0,0,0
"  260",20010630,23,260,30,20,50,168,,134,0,0,0,0,10221,68,6,80,,2,0,0,0,0,0
"  260",20010630,24,250,20,20,50,163,144,138,0,0,0,0,10221,65,4,85,,2,0,0,0,0,0
"  260",20010701,1,250,30,30,50,165,,143,0,0,0,0,10221,66,7,87,,2,0,0,0,0,0
"  260",20010701,2,240,20,30,50,155,,144,0,0,0,0,10222,65,4,93,,2,0,0,0,0,0
"  260",20010701,4,990,10,10,40,139,,135,0,0,0,0,10229,60,4,97,,2,0,0,0,0,0
"  260",20010701,5,270,20,20,30,153,,140,5,15,0,0,10233,63,1,92,,2,0,0,0,0,0
"  260",20010701,6,300,20,20,40,180,105,142,10,67,0,0,10238,81,1,78,,2,0,0,0,0,0
"  260",20010701,7,310,20,20,60,190,,133,10,125,0,0,10244,81,2,70,,2,0,0,0,0,0
"  260",20010701,8,290,40,40,70,194,,136,10,178,0,0,10249,82,2,69,,2,0,0,0,0,0
"  260",20010701,9,290,40,40,70,198,,128,8,169,0,0,10251,82,2,64,,2,0,0,0,0,0
"  260",20010701,10,280,50,40,90,202,,126,9,217,0,0,10253,83,2,62,,2,0,0,0,0,0
"  260",20010701,11,290,50,70,110,210,,113,9,289,0,0,10258,83,4,54,,2,0,0,0,0,0
"  260",20010701,12,290,50,60,110,209,184,118,8,258,0,0,10264,83,5,56,,2,0,0,0,0,0
"  260",20010701,13,300,60,50,110,208,,113,8,265,0,0,10264,82,3,55,,2,0,0,0,0,0
"  260",20010701,14,310,50,60,110,209,,118,8,253,0,0,10268,82,4,56,,2,0,0,0,0,0
"  260",20010701,15,300,50,50,110,212,,121,10,229,0,0,10270,82,2,56,,2,0,0,0,0,0
"  260",20010701,16,290,50,50,100,213,,121,10,227,0,0,10272,82,2,56,,2,0,0,0,0,0
"  260",20010701,17,290,50,50,90,208,,113,10,173,0,0,10272,82,1,55,,2,0,0,0,0,0
"  260",20010701,18,290,40,30,90,201,211,121,8,113,0,0,10275,82,1,60,,2,0,0,0,0,0
"  260",20010701,19,300,30,30,80,189,,124,10,57,0,0,10276,82,1,66,,2,0,0,0,0,0
"  260",20010701,20,310,20,20,70,178,,124,3,14,0,0,10280,80,2,71,,2,0,0,0,0,0
"  260",20010701,21,990,10,10,40,158,,124,0,0,0,0,10285,80,6,80,,2,0,0,0,0,0
"  260",20010701,22,990,20,10,30,151,,130,0,0,0,0,10288,75,6,87,,2,0,0,0,0,0
"  260",20010701,23,330,20,20,30,152,,135,0,0,0,0,10288,70,6,90,,2,0,0,0,0,0
"  260",20010701,24,990,10,10,30,145,110,130,0,0,0,0,10286,65,2,91,,2,0,0,0,0,0
"  260",20010702,4,190,10,10,10,125,,124,0,0,0,0,10287,62,7,99,,2,0,0,0,0,0
"  260",20010702,5,240,10,10,20,146,,144,0,7,0,0,10288,62,7,99,,2,0,0,0,0,0
"  260",20010702,6,990,10,10,10,162,82,151,0,12,0,0,10290,62,8,93,,2,0,0,0,0,0
"  260",20010702,7,990,10,10,20,173,,140,0,21,0,0,10292,63,7,81,,2,0,0,0,0,0
"  260",20010702,8,990,10,10,20,197,,138,5,108,0,0,10293,65,7,69,,2,0,0,0,0,0
"  260",20010702,9,340,10,20,30,205,,140,4,180,0,0,10291,70,7,66,,2,0,0,0,0,0
"  260",20010702,10,360,20,30,40,202,,144,0,95,0,0,10291,75,7,69,,2,0,0,0,0,0
"  260",20010702,11,340,20,20,50,219,,143,5,204,0,0,10289,67,6,62,,2,0,0,0,0,0
"  260",20010702,12,340,20,20,50,214,159,142,0,135,0,0,10287,67,7,64,,2,0,0,0,0,0
"  260",20010702,13,350,20,20,40,218,,145,0,126,0,0,10283,75,7,63,,2,0,0,0,0,0
"  260",20010702,14,40,20,20,40,223,,137,0,114,0,0,10280,80,7,58,,2,0,0,0,0,0
"  260",20010702,15,330,20,20,40,219,,144,0,72,0,0,10278,76,7,62,,2,0,0,0,0,0
"  260",20010702,16,10,20,30,50,220,,142,0,78,0,0,10276,80,7,61,,2,0,0,0,0,0
"  260",20010702,17,360,30,20,50,224,,138,5,70,0,0,10272,80,5,58,,2,0,0,0,0,0
"  260",20010702,18,70,30,40,60,219,217,146,0,70,0,0,10270,80,7,63,,2,0,0,0,0,0
"  260",20010702,19,50,20,20,50,213,,145,0,28,0,0,10269,76,6,65,,2,0,0,0,0,0
"  260",20010702,20,70,20,20,30,198,,149,2,9,0,0,10267,75,5,73,,2,0,0,0,0,0
"  260",20010702,21,60,20,20,30,175,,141,0,0,0,0,10265,72,2,80,,2,0,0,0,0,0
"  260",20010702,22,60,20,20,30,173,,142,0,0,0,0,10265,72,4,82,,2,0,0,0,0,0
"  260",20010702,23,990,20,10,30,173,,141,0,0,0,0,10263,72,5,81,,2,0,0,0,0,0
"  260",20010702,24,80,10,10,20,144,100,135,0,0,0,0,10259,72,1,94,,2,0,0,0,0,0
"  260",20010703,1,50,10,20,20,131,,128,0,0,0,0,10255,75,0,98,,2,0,0,0,0,0
"  260",20010703,2,70,20,20,30,139,,134,0,0,0,0,10250,70,0,97,,2,0,0,0,0,0
"  260",20010703,3,80,20,20,40,138,,132,0,0,0,0,10248,70,1,96,,2,0,0,0,0,0
"  260",20010703,4,90,30,20,40,138,,133,0,1,0,0,10245,70,1,97,,2,0,0,0,0,0
"  260",20010703,5,100,30,30,40,159,,140,10,23,0,0,10242,70,1,88,,2,0,0,0,0,0
"  260",20010703,6,110,30,30,50,181,85,144,10,69,0,0,10240,65,0,79,,2,0,0,0,0,0
"  260",20010703,7,120,30,30,50,202,,147,10,126,0,0,10236,70,1,71,,2,0,0,0,0,0
"  260",20010703,8,110,40,40,70,213,,150,10,180,0,0,10232,75,1,67,,2,0,0,0,0,0
"  260",20010703,9,100,40,30,80,219,,142,10,232,0,0,10226,80,1,62,,2,0,0,0,0,0
"  260",20010703,10,100,30,40,80,235,,141,10,275,0,0,10220,80,2,56,,2,0,0,0,0,0
"  260",20010703,11,100,50,40,80,245,,142,10,287,0,0,10215,80,1,53,,2,0,0,0,0,0
