STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y
"  260",20021224,8,190,30,30,60,93,,91,0,0,0,0,10086,36,7,99,10,7,0,0,0,0,0
"  260",20021224,9,170,30,30,50,94,,92,0,9,0,0,10089,37,7,99,10,7,0,0,0,0,0
"  260",20021224,10,180,30,30,60,97,,93,2,24,0,0,10094,57,5,97,10,7,0,0,0,0,0
"  260",20021224,11,180,40,40,70,107,,97,2,27,0,0,10098,60,5,94,,5,0,0,0,0,0
"  260",20021224,12,190,40,40,80,107,77,94,0,35,0,0,10097,60,8,92,3,7,0,0,0,0,0
"  260",20021224,17,170,30,30,50,103,,98,0,0,0,0,10109,50,8,97,10,7,0,0,0,0,0
"  260",20021224,19,160,30,30,50,99,,96,0,0,0,0,10116,37,8,98,10,7,0,0,0,0,0
"  260",20021224,20,160,20,30,40,98,,95,0,0,0,0,10119,36,8,98,10,7,0,0,0,0,0
"  260",20021224,23,150,20,30,40,97,,95,0,0,0,0,10120,24,8,99,10,7,0,0,0,0,0
"  260",20021225,2,160,20,30,40,83,,82,0,0,0,0,10121,33,1,99,10,7,0,0,0,0,0
"  260",20021225,3,160,30,30,40,81,,80,0,0,0,0,10121,48,5,99,10,7,0,0,0,0,0
"  260",20021225,4,160,30,20,40,77,,76,0,0,0,0,10121,35,7,99,10,7,0,0,0,0,0
"  260",20021225,5,150,20,20,30,77,,76,0,0,0,0,10120,33,8,99,10,7,0,0,0,0,0
"  260",20021225,6,150,20,20,30,84,52,83,0,0,0,0,10123,48,8,99,10,7,0,0,0,0,0
"  260",20021225,7,150,20,20,30,86,,85,0,0,0,0,10123,50,8,99,10,7,0,0,0,0,0
"  260",20021225,8,150,20,30,40,90,,88,0,0,0,0,10129,56,8,99,10,7,0,0,0,0,0
"  260",20021225,9,160,20,30,40,93,,91,0,5,0,0,10131,57,8,99,10,7,0,0,0,0,0
"  260",20021225,10,150,30,20,50,95,,89,0,14,0,0,10133,57,8,96,10,7,0,0,0,0,0
"  260",20021225,11,160,20,20,40,102,,95,0,29,0,0,10133,58,7,95,10,7,0,0,0,0,0
"  260",20021225,12,160,30,30,40,107,77,96,2,45,0,0,10125,59,5,93,10,7,0,0,0,0,0
"  260",20021225,13,150,20,30,40,108,,98,0,13,0,0,10122,60,8,94,,5,0,0,0,0,0
"  260",20021225,18,170,30,40,70,104,94,95,0,0,0,0,10126,61,8,94,2,7,0,0,0,0,0
"  260",20021225,19,200,50,50,90,104,,91,0,0,0,0,10128,59,8,92,10,7,0,0,0,0,0
"  260",20021225,20,200,40,30,80,100,,89,0,0,0,0,10130,58,8,93,10,7,0,0,0,0,0
"  260",20021225,21,190,30,30,50,96,,88,0,0,0,0,10127,57,8,95,10,7,0,0,0,0,0
"  260",20021225,23,170,30,30,50,96,,88,0,0,0,0,10120,57,8,95,10,7,0,0,0,0,0
"  260",20021225,24,170,30,30,50,87,79,81,0,0,0,0,10114,56,6,96,10,7,0,0,0,0,0
"  260",20021226,1,160,30,30,60,92,,83,0,0,0,0,10109,60,8,94,,5,0,0,0,0,0
"  260",20021226,2,150,30,40,60,90,,80,0,0,0,0,10101,64,8,93,,5,0,0,0,0,0
"  260",20021226,3,150,40,40,60,90,,79,0,0,0,0,10092,68,8,93,,5,0,0,0,0,0
"  260",20021226,4,150,40,40,80,88,,76,0,0,0,0,10080,70,8,92,,5,0,0,0,0,0
"  260",20021226,6,140,50,50,90,93,79,71,0,0,0,0,10061,80,8,86,3,7,0,0,0,0,0
"  260",20021226,16,190,30,30,60,102,,93,0,2,0,0,10007,64,8,94,,5,0,0,0,0,0
"  260",20021226,17,200,40,40,70,103,,95,0,0,0,0,10011,62,8,95,,5,0,0,0,0,0
"  260",20021226,20,190,40,40,70,104,,91,0,0,0,0,10009,64,7,92,,5,0,0,0,0,0
"  260",20021226,21,180,40,40,60,101,,86,0,0,0,0,10010,65,7,90,2,7,0,0,0,0,0
"  260",20021226,22,180,40,40,60,101,,81,0,0,0,0,10010,66,7,87,,5,0,0,0,0,0
"  260",20021226,23,170,40,30,60,85,,70,0,0,0,0,10005,65,0,90,,5,0,0,0,0,0
"  260",20021226,24,170,30,40,60,82,66,68,0,0,0,0,9999,65,1,91,3,7,0,0,0,0,0
"  260",20021227,1,160,40,30,70,90,,78,0,0,0,0,9992,63,7,92,,5,0,0,0,0,0
"  260",20021227,16,170,40,30,60,115,,105,0,0,0,0,9927,65,8,94,,5,0,0,0,0,0
"  260",20021227,17,170,30,30,60,114,,105,0,0,0,0,9927,58,8,94,10,7,0,0,0,0,0
"  260",20021228,7,230,30,30,60,95,,93,0,0,0,0,9951,31,8,99,10,7,0,0,0,0,0
"  260",20021228,8,240,40,30,70,94,,91,0,0,0,0,9959,31,8,98,10,7,0,0,0,0,0
"  260",20021228,9,250,30,30,70,94,,88,0,1,0,0,9967,50,8,96,10,7,0,0,0,0,0
"  260",20021228,10,260,40,40,80,91,,81,0,13,0,0,9974,59,7,93,10,7,0,0,0,0,0
"  260",20021228,11,250,40,30,80,91,,76,0,22,0,0,9979,61,6,90,,5,0,0,0,0,0
"  260",20021228,12,260,30,30,60,96,87,78,2,39,0,0,9980,59,8,89,10,7,0,0,0,0,0
"  260",20021228,13,240,30,30,60,94,,80,0,13,0,0,9985,58,8,91,10,7,0,0,0,0,0
"  260",20021228,14,240,30,30,60,92,,80,0,8,0,0,9991,59,8,92,10,7,0,0,0,0,0
"  260",20021228,15,250,30,30,70,90,,78,0,5,0,0,9998,61,8,92,,5,0,0,0,0,0
"  260",20021228,16,250,30,30,70,89,,74,0,0,0,0,10004,65,8,90,,5,0,0,0,0,0
"  260",20021228,17,250,30,40,70,87,,70,0,0,0,0,10011,67,8,89,,5,0,0,0,0,0
"  260",20021228,18,250,40,40,70,85,81,67,0,0,0,0,10015,69,8,88,,5,0,0,0,0,0
"  260",20021228,22,250,30,30,60,80,,66,0,0,0,0,10039,67,8,91,,5,0,0,0,0,0
"  260",20021228,23,260,40,40,80,87,,68,0,0,0,0,10045,64,8,88,,5,0,0,0,0,0
"  260",20021228,24,250,40,30,90,84,73,65,0,0,0,0,10047,67,8,88,2,7,0,0,0,0,0
"  260",20021229,1,250,40,40,70,84,,65,0,0,0,0,10049,70,8,88,,5,0,0,0,0,0
"  260",20021229,2,250,40,40,70,83,,65,0,0,0,0,10052,68,8,88,,5,0,0,0,0,0
"  260",20021229,3,250,40,30,70,75,,60,0,0,0,0,10051,65,6,90,,5,0,0,0,0,0
"  260",20021229,4,230,30,30,60,74,,60,0,0,0,0,10051,67,8,91,,5,0,0,0,0,0
"  260",20021229,5,240,40,40,70,76,,65,0,0,0,0,10051,62,8,93,,5,0,0,0,0,0
"  260",20021229,6,230,40,40,70,74,64,62,0,0,0,0,10051,61,8,92,,5,0,0,0,0,0
"  260",20021229,7,220,40,40,70,66,,56,0,0,0,0,10051,60,7,93,,5,0,0,0,0,0
"  260",20021229,8,220,40,40,60,64,,57,0,0,0,0,10049,58,8,95,10,7,0,0,0,0,0
"  260",20021229,9,200,30,30,60,65,,59,0,4,0,0,10047,56,8,96,10,7,0,0,0,0,0
"  260",20021229,10,210,30,40,70,74,,68,0,6,0,0,10042,49,8,96,10,7,0,0,0,0,0
"  260",20021229,11,200,40,40,60,76,,69,0,5,0,0,10034,49,8,95,10,7,0,0,0,0,0
"  260",20021230,6,260,80,80,150,116,98,101,0,0,0,0,9949,60,8,90,2,7,0,0,0,0,0
"  260",20021230,12,10,20,30,40,66,71,63,0,8,0,0,9982,32,8,98,10,7,0,0,0,0,0
"  260",20021230,13,40,30,40,60,55,,53,0,14,0,0,9983,22,8,99,10,7,0,0,0,0,0
"  260",20021230,14,50,40,50,70,49,,46,0,10,0,0,9989,35,8,98,10,7,0,0,0,0,0
"  260",20021230,15,50,40,40,70,44,,41,0,2,0,0,9992,35,8,98,10,7,0,0,0,0,0
"  260",20021230,16,50,40,50,80,37,,34,0,0,0,0,9997,50,8,98,10,7,0,0,0,0,0
"  260",20021230,17,40,40,40,70,34,,30,0,0,0,0,10004,58,8,97,10,7,0,0,0,0,0
"  260",20021230,18,50,40,40,80,30,31,26,0,0,0,0,10009,56,8,97,10,7,0,0,0,0,0
"  260",20021230,19,40,40,40,80,26,,19,0,0,0,0,10018,56,8,95,10,7,0,0,0,0,0
"  260",20021230,20,40,50,50,80,22,,14,0,0,0,0,10028,56,8,94,10,7,0,0,0,0,0
"  260",20021230,21,50,50,40,80,20,,12,0,0,0,0,10036,50,8,94,10,7,0,0,0,0,0
"  260",20021230,22,50,50,50,80,20,,10,0,0,0,0,10042,56,8,93,10,7,0,0,0,0,0
"  260",20021230,23,50,50,50,90,19,,8,0,0,0,0,10051,58,8,92,10,7,0,0,0,0,0
"  260",20021230,24,60,50,50,80,18,18,6,0,0,0,0,10060,61,8,92,,5,0,0,0,0,0
"  260",20021231,1,60,60,70,100,17,,0,0,0,0,0,10068,66,8,88,,5,0,0,0,0,0
"  260",20021231,2,60,60,60,110,17,,-4,0,0,0,0,10077,68,8,86,,5,0,0,0,0,0
"  260",20021231,3,70,70,60,130,13,,-12,0,0,0,0,10084,70,8,83,,5,0,0,0,0,0
"  260",20021231,4,60,60,60,110,9,,-17,0,0,0,0,10091,69,8,83,,5,0,0,0,0,0
"  260",20021231,5,60,50,50,90,6,,-18,0,0,0,0,10097,68,8,84,,5,0,0,0,0,0
"  260",20021231,6,70,60,40,110,7,5,-19,0,0,0,0,10106,69,8,83,,5,0,0,0,0,0
"  260",20021231,7,70,50,50,90,6,,-22,0,0,0,0,10114,71,8,81,,5,0,0,0,0,0
"  260",20021231,8,70,50,50,90,4,,-25,0,0,0,0,10123,74,8,81,,5,0,0,0,0,0
"  260",20021231,9,70,50,50,90,-1,,-34,0,6,0,0,10133,81,6,76,,5,0,0,0,0,0
"  260",20021231,10,70,50,60,90,1,,-38,0,22,0,0,10140,82,8,75,,5,0,0,0,0,0
"  260",20021231,11,70,60,60,110,3,,-40,8,58,0,0,10143,81,4,73,,5,0,0,0,0,0
"  260",20021231,12,80,50,40,100,7,-6,-39,3,52,0,0,10145,82,2,71,,5,0,0,0,0,0
"  260",20021231,13,90,60,60,90,9,,-39,8,65,0,0,10143,81,1,70,,5,0,0,0,0,0
"  260",20021231,14,70,50,50,80,8,,-36,8,47,0,0,10147,81,3,72,,5,0,0,0,0,0
"  260",20021231,15,100,40,40,70,0,,-36,8,27,0,0,10150,78,8,77,,5,0,0,0,0,0
"  260",20021231,16,90,50,50,90,-2,,-37,0,1,0,0,10157,71,8,75,,5,0,0,0,0,0
"  260",20021231,17,100,50,50,90,-4,,-37,0,0,0,0,10158,71,8,76,,5,0,0,0,0,0
"  260",20021231,18,100,40,40,80,-4,-5,-37,0,0,0,0,10162,68,8,76,,5,0,0,0,0,0
"  260",20021231,19,110,40,30,60,-5,,-38,0,0,0,0,10159,67,8,76,,5,0,0,0,0,0
"  260",20021231,20,80,30,30,60,-6,,-38,0,0,0,0,10157,65,8,76,,5,0,0,0,0,0
"  260",20021231,21,80,30,30,50,-6,,-38,0,0,0,0,10153,66,8,76,,5,0,0,0,0,0
"  260",20021231,22,120,30,20,50,-9,,-40,0,0,0,0,10152,69,8,77,,5,0,0,0,0,0
"  260",20021231,23,110,30,30,40,-10,,-39,0,0,0,0,10145,67,8,78,,5,0,0,0,0,0
"  260",20021231,24,130,20,30,40,-9,-9,-34,0,0,0,0,10141,56,8,81,4,7,0,0,0,0,0
"  260",20020102,8,200,20,20,30,-20,,-21,0,0,0,-1,10355,2,8,99,56,1,1,1,0,0,1
"  260",20020102,9,230,20,20,30,-21,,-23,0,2,0,-1,10360,3,8,98,48,1,1,1,0,0,1
"  260",20020102,10,990,10,10,30,-19,,-20,0,17,0,-1,10359,3,8,99,56,1,1,1,0,0,1
"  260",20020102,11,190,20,20,30,-22,,-23,0,23,0,-1,10360,2,8,99,56,1,1,1,0,0,1
"  260",20020102,12,180,20,20,30,-22,-19,-24,0,30,0,-1,10358,3,8,98,77,1,1,1,1,0,1
"  260",20020106,7,200,20,20,40,12,,10,0,0,0,-1,10349,2,9,99,50,1,1,1,0,0,0
"  260",20020106,8,200,20,20,40,11,,9,0,0,4,1,10349,3,8,99,50,1,1,1,0,0,0
"  260",20020106,9,220,20,20,30,15,,14,0,1,0,-1,10354,3,8,99,44,1,1,1,0,0,0
"  260",20020106,18,990,10,10,10,19,8,19,0,0,0,-1,10347,12,8,100,50,1,0,1,0,0,0
"  260",20020106,19,240,10,20,20,19,,19,0,0,0,-1,10347,16,8,100,20,1,0,1,0,0,0
"  260",20020108,7,80,30,30,50,27,,14,0,0,0,-1,10336,57,8,91,50,1,0,1,0,0,0
"  260",20020108,8,80,30,40,50,27,,14,0,0,0,-1,10341,50,8,91,50,1,0,1,0,0,0
"  260",20020108,9,110,40,30,60,26,,12,0,0,0,-1,10344,57,8,90,20,1,0,1,0,0,0
"  260",20020111,2,160,30,30,50,11,,2,0,0,0,-1,10295,50,8,94,21,1,0,1,0,0,0
"  260",20020111,3,160,30,30,60,13,,4,0,0,0,-1,10291,50,8,94,21,1,0,1,0,0,0
"  260",20020111,7,150,30,30,60,18,,8,0,0,0,-1,10279,50,8,93,60,1,0,1,0,0,0
"  260",20020111,8,150,40,30,60,16,,8,0,0,6,1,10275,50,8,94,21,1,0,1,0,0,0
"  260",20020111,9,160,40,30,60,17,,11,0,0,7,5,10275,25,8,96,60,1,0,1,0,0,0
"  260",20020111,10,190,40,40,70,22,,18,0,2,10,8,10276,30,8,97,61,1,0,1,0,0,0
"  260",20020111,11,210,40,40,70,26,,23,0,4,2,1,10277,20,8,98,21,1,0,1,0,0,0
"  260",20020111,12,230,50,50,90,33,12,30,0,7,0,-1,10277,18,8,98,20,1,0,1,0,0,0
"  260",20020111,24,220,40,40,70,21,10,17,0,0,0,-1,10313,22,8,97,58,1,0,1,0,0,0
"  260",20020112,1,220,30,30,70,27,,24,0,0,0,-1,10312,20,8,98,51,1,0,1,0,0,0
"  260",20020112,2,220,30,40,50,30,,27,0,0,0,-1,10315,22,8,98,58,1,0,1,0,0,0
"  260",20020112,3,210,30,20,50,33,,30,0,0,6,2,10313,18,8,98,60,1,0,1,0,0,0
"  260",20020112,4,210,20,30,50,32,,30,0,0,10,4,10312,15,8,99,61,1,0,1,0,0,0
"  260",20020112,5,200,30,30,60,34,,31,0,0,10,5,10311,20,8,98,58,1,0,1,0,0,0
"  260",20020112,6,180,30,30,60,34,21,32,0,0,7,2,10310,22,8,99,58,1,0,1,0,0,0
"  260",20020112,7,190,30,30,50,33,,30,0,0,3,1,10310,13,8,98,21,1,0,1,0,0,0
"  260",20020112,11,210,40,40,70,39,,35,0,6,0,-1,10319,15,8,97,50,1,0,1,0,0,0
"  260",20020112,12,220,40,40,70,41,31,38,0,6,5,1,10316,12,8,98,50,1,0,1,0,0,0
"  260",20020112,13,200,40,30,80,42,,38,0,4,9,1,10310,17,8,97,50,1,0,1,0,0,0
"  260",20020112,14,220,30,30,60,42,,32,0,4,0,-1,10312,57,8,93,20,1,0,1,0,0,0
"  260",20020114,4,160,20,20,50,15,,9,0,0,0,-1,10264,25,8,96,50,1,0,1,0,0,0
"  260",20020114,5,170,20,20,30,20,,17,0,0,0,-1,10263,2,9,98,50,1,1,1,0,0,0
"  260",20020114,6,170,20,20,40,22,8,19,0,0,0,-1,10261,9,8,98,58,1,1,1,0,0,0
"  260",20020114,7,160,20,20,40,21,,19,0,0,6,2,10261,12,8,99,50,1,1,1,0,0,0
"  260",20020114,8,150,20,30,40,19,,17,0,0,0,-1,10262,5,8,99,50,1,1,1,0,0,0
"  260",20020114,9,150,30,40,60,14,,13,0,2,0,-1,10265,8,8,99,42,1,1,1,0,0,0
"  260",20020114,20,150,30,40,50,32,,28,0,0,0,-1,10232,30,8,97,50,1,0,1,0,0,0
"  260",20020114,21,160,30,30,50,35,,31,0,0,0,-1,10231,40,8,97,20,1,0,1,0,0,0
"  260",20020115,11,150,40,40,60,35,,28,0,5,0,-1,10153,25,8,95,50,1,0,1,0,0,0
"  260",20020115,12,170,40,40,70,41,28,36,0,9,9,2,10145,19,8,97,50,1,0,1,0,0,0
"  260",20020115,13,170,40,40,70,42,,38,0,7,10,3,10140,17,8,97,51,1,0,1,0,0,0
"  260",20020115,14,180,40,40,70,43,,39,0,5,10,12,10137,25,8,97,58,1,0,1,0,0,0
"  260",20020115,15,190,30,40,60,43,,40,0,3,10,18,10137,33,8,98,63,1,0,1,0,0,0
"  260",20020115,16,190,30,30,60,43,,35,0,1,10,11,10136,35,8,95,61,1,0,1,0,0,0
"  260",20020115,17,190,20,20,50,42,,36,0,0,10,6,10138,35,8,96,58,1,0,1,0,0,0
"  260",20020115,18,180,20,20,30,43,41,38,0,0,10,3,10141,23,8,97,58,1,0,1,0,0,0
"  260",20020115,19,990,10,10,20,44,,40,0,0,10,2,10142,18,8,97,58,1,0,1,0,0,0
"  260",20020115,20,200,10,20,20,43,,40,0,0,10,2,10144,15,8,98,51,1,0,1,0,0,0
"  260",20020115,21,200,10,10,20,43,,40,0,0,10,1,10148,13,8,98,51,1,0,1,0,0,0
"  260",20020115,22,990,10,10,20,47,,45,0,0,10,3,10152,18,8,99,53,1,0,1,0,0,0
"  260",20020115,23,990,10,10,20,51,,50,0,0,6,2,10156,28,8,99,20,1,0,1,0,0,0
"  260",20020116,24,190,40,50,70,38,20,30,0,0,0,-1,10215,57,8,94,21,1,0,1,0,0,0
"  260",20020117,5,190,50,40,80,44,,36,0,0,0,-1,10201,56,8,95,60,1,0,1,0,0,0
"  260",20020117,6,190,40,40,80,45,33,38,0,0,0,-1,10198,56,8,95,21,1,0,1,0,0,0
"  260",20020117,15,190,40,40,80,64,,53,0,18,0,-1,10183,56,8,93,60,1,0,1,0,0,0
"  260",20020117,16,190,50,50,80,61,,52,0,5,1,1,10181,57,8,94,60,1,0,1,0,0,0
"  260",20020117,17,190,50,50,90,62,,50,0,0,1,1,10180,59,8,92,21,1,0,1,0,0,0
"  260",20020117,21,200,50,50,90,55,,45,0,0,1,1,10178,50,8,93,60,1,0,1,0,0,0
"  260",20020117,22,190,50,50,80,50,,45,0,0,10,5,10177,50,8,97,61,1,0,1,0,0,0
"  260",20020117,23,200,50,50,80,49,,47,0,0,10,6,10178,20,8,99,58,1,0,1,0,0,0
"  260",20020117,24,210,50,60,90,50,46,47,0,0,10,13,10178,25,8,98,61,1,0,1,0,0,0
"  260",20020118,1,200,50,50,100,49,,46,0,0,10,10,10174,50,8,98,61,1,0,1,0,0,0
"  260",20020118,2,210,60,60,100,48,,46,0,0,9,6,10177,50,8,99,58,1,0,1,0,0,0
"  260",20020118,3,220,50,50,90,49,,48,0,0,0,-1,10177,40,8,99,50,1,0,1,0,0,0
"  260",20020118,4,240,40,40,80,51,,50,0,0,0,-1,10179,40,8,99,20,1,0,1,0,0,0
"  260",20020119,2,180,50,50,80,52,,47,0,0,4,2,10117,35,8,97,60,1,0,1,0,0,0
"  260",20020119,3,180,60,50,100,55,,51,0,0,10,10,10106,33,8,97,58,1,0,1,0,0,0
"  260",20020119,4,200,50,50,100,59,,58,0,0,10,7,10100,20,8,99,61,1,0,1,0,0,0
"  260",20020119,5,210,60,80,120,70,,68,0,0,9,6,10096,45,8,99,21,1,0,1,0,0,0
"  260",20020119,6,220,70,60,120,76,47,73,0,0,0,-1,10094,50,8,98,21,1,0,1,0,0,0
"  260",20020120,6,230,60,50,100,69,17,64,0,0,0,-1,10156,58,8,97,21,1,0,1,0,0,0
"  260",20020120,10,210,70,70,120,82,,72,0,4,0,-1,10139,58,8,93,50,1,0,1,0,0,0
"  260",20020120,11,220,80,80,150,87,,74,0,8,0,-1,10135,60,8,92,20,1,0,1,0,0,0
"  260",20020120,14,210,100,100,160,97,,75,0,11,0,-1,10101,60,8,86,60,1,0,1,0,0,0
"  260",20020120,15,220,90,100,150,91,,78,0,5,5,4,10092,58,8,92,60,1,0,1,0,0,0
"  260",20020120,16,220,90,100,160,87,,80,0,1,10,6,10080,50,8,95,63,1,0,1,0,0,0
"  260",20020120,17,220,100,90,160,86,,82,0,0,10,25,10072,56,8,97,63,1,0,1,0,0,0
"  260",20020120,18,230,100,90,190,88,83,85,0,0,10,29,10071,40,8,98,63,1,0,1,0,0,0
"  260",20020120,19,230,90,80,170,90,,90,0,0,10,37,10070,58,8,100,63,1,0,1,0,0,0
"  260",20020120,20,240,90,90,170,99,,96,0,0,9,6,10073,60,8,98,21,1,0,1,0,0,0
"  260",20020120,21,250,90,90,160,105,,99,0,0,0,-1,10072,63,8,96,21,1,0,1,0,0,0
"  260",20020121,2,260,60,70,140,107,,103,0,0,0,-1,10104,60,8,97,60,1,0,1,0,0,0
"  260",20020121,3,250,60,50,140,105,,103,0,0,0,-1,10109,57,8,99,60,1,0,1,0,0,0
"  260",20020121,4,240,50,50,100,103,,103,0,0,5,2,10107,56,8,100,60,1,0,1,0,0,0
"  260",20020121,5,240,60,50,100,103,,103,0,0,7,2,10109,56,8,100,58,1,0,1,0,0,0
"  260",20020121,6,230,50,50,120,106,99,106,0,0,0,-1,10109,60,8,100,21,1,0,1,0,0,0
"  260",20020121,7,240,60,60,110,102,,102,0,0,3,2,10113,60,8,100,60,1,0,1,0,0,0
"  260",20020121,8,240,60,60,120,105,,105,0,0,4,5,10119,60,8,100,21,1,0,1,0,0,0
"  260",20020121,9,240,70,70,120,106,,106,0,2,0,-1,10122,56,8,100,50,1,0,1,0,0,0
"  260",20020121,10,240,70,80,160,108,,108,0,8,0,-1,10124,40,8,100,50,1,0,1,0,0,0
"  260",20020121,11,240,70,60,140,110,,109,0,8,3,1,10125,58,8,99,50,1,0,1,0,0,0
"  260",20020121,12,230,70,70,140,113,98,111,0,8,0,-1,10121,60,8,99,20,1,0,1,0,0,0
"  260",20020122,8,200,70,70,120,78,,54,0,0,0,-1,10015,65,8,85,60,1,0,1,0,0,0
"  260",20020122,9,210,70,80,120,80,,65,0,0,3,1,10017,60,8,90,60,1,0,1,0,0,0
"  260",20020122,10,220,80,80,140,83,,72,0,6,8,2,10023,65,8,93,60,1,0,1,0,0,0
"  260",20020122,11,230,80,80,140,90,,75,0,20,0,-1,10026,65,7,90,21,1,0,1,0,0,0
"  260",20020122,12,230,80,80,160,84,40,80,0,26,7,5,10031,60,8,97,80,1,0,1,0,0,0
"  260",20020122,13,250,70,70,140,93,,84,2,36,7,3,10036,68,7,94,25,1,0,1,0,0,0
"  260",20020122,14,240,60,60,120,94,,84,0,47,0,-1,10039,75,7,93,25,1,0,1,0,0,0
"  260",20020122,15,230,70,70,130,92,,73,3,25,0,-1,10046,60,6,88,80,1,0,1,0,0,0
"  260",20020122,16,240,70,90,150,88,,70,2,13,0,-1,10050,64,3,88,25,1,0,1,0,0,0
"  260",20020123,12,170,60,60,120,72,37,56,0,10,4,3,9987,59,8,90,60,1,0,1,0,0,0
"  260",20020123,13,180,60,80,110,70,,56,0,15,10,7,9974,59,8,91,61,1,0,1,0,0,0
"  260",20020123,14,180,70,60,130,65,,57,0,7,10,18,9968,59,8,95,61,1,0,1,0,0,0
"  260",20020123,15,180,70,60,110,68,,60,0,5,8,3,9957,65,8,95,21,1,0,1,0,0,0
"  260",20020123,24,180,70,80,140,92,61,73,0,0,3,1,9898,70,8,88,25,1,0,1,0,0,0
"  260",20020124,2,180,70,80,130,95,,79,0,0,2,1,9884,70,8,90,60,1,0,1,0,0,0
"  260",20020124,3,180,80,80,140,102,,81,0,0,0,-1,9876,75,8,87,21,1,0,1,0,0,0
"  260",20020124,6,200,90,90,160,102,86,86,0,0,7,7,9847,62,8,90,60,1,0,1,0,0,0
"  260",20020124,7,210,100,110,210,99,,90,0,0,10,11,9851,60,8,94,58,1,0,1,0,0,0
"  260",20020124,8,220,100,100,170,96,,93,0,0,10,9,9865,56,8,98,58,1,0,1,0,0,0
"  260",20020124,9,240,100,90,170,88,,85,0,0,9,11,9884,56,8,98,58,1,0,1,0,0,0
"  260",20020124,10,230,80,90,150,94,,84,0,6,2,4,9902,64,8,93,21,1,0,1,0,0,0
"  260",20020124,12,240,80,70,140,97,85,85,0,20,0,-1,9919,64,8,92,50,1,0,1,0,0,0
"  260",20020124,13,250,80,70,140,98,,82,0,26,0,-1,9926,63,7,90,20,1,0,1,0,0,0
"  260",20020124,14,250,80,80,170,94,,81,0,18,3,1,9935,65,8,92,25,1,0,1,0,0,0
"  260",20020124,15,270,80,80,150,89,,79,0,6,6,4,9951,65,8,93,25,1,0,1,0,0,0
"  260",20020124,16,280,80,80,150,76,,61,0,2,0,-1,9974,65,8,90,25,1,0,1,0,0,0
"  260",20020124,18,290,70,70,140,66,63,56,0,0,3,1,10016,65,8,93,25,1,0,1,0,0,0
"  260",20020124,20,280,60,60,150,60,,42,0,0,4,1,10056,65,5,88,25,1,0,1,0,0,0
"  260",20020124,21,280,40,30,110,48,,39,0,0,5,4,10073,70,7,94,25,1,0,1,0,0,0
"  260",20020124,22,300,50,60,130,50,,32,0,0,0,-1,10087,80,6,88,25,1,0,1,0,0,0
"  260",20020125,15,190,40,40,80,57,,15,0,23,0,-1,10171,78,8,74,60,1,0,1,0,0,0
"  260",20020125,16,180,40,50,70,55,,17,0,6,0,-1,10163,75,8,76,21,1,0,1,0,0,0
"  260",20020125,17,160,50,50,70,50,,21,0,0,4,2,10149,60,8,81,60,1,0,1,0,0,0
"  260",20020125,18,150,40,40,70,43,39,27,0,0,9,10,10131,60,8,89,60,1,0,1,0,0,0
"  260",20020125,19,160,50,60,90,49,,36,0,0,0,-1,10112,58,8,91,50,1,0,1,0,0,0
"  260",20020125,20,170,70,70,120,55,,51,0,0,8,2,10101,25,8,97,52,1,0,1,0,0,0
"  260",20020125,21,190,60,60,110,67,,66,0,0,10,4,10084,30,8,99,53,1,0,1,0,0,0
"  260",20020125,22,190,70,80,130,79,,76,0,0,7,1,10070,58,8,98,20,1,0,1,0,0,0
"  260",20020125,23,200,70,70,130,86,,84,0,0,10,5,10060,57,8,99,61,1,0,1,0,0,0
"  260",20020125,24,210,80,90,150,95,39,91,0,0,8,4,10047,60,8,97,80,1,0,1,0,0,0
"  260",20020126,1,210,90,100,170,102,,95,0,0,5,1,10040,62,8,95,60,1,0,1,0,0,0
"  260",20020126,2,220,110,110,170,107,,93,0,0,0,-1,10038,72,8,91,21,1,0,1,0,0,0
"  260",20020126,3,230,100,100,190,103,,93,0,0,2,2,10037,61,8,94,60,1,0,1,0,0,0
"  260",20020126,4,240,100,100,180,95,,88,0,0,9,19,10044,56,8,95,62,1,0,1,0,0,0
"  260",20020126,5,250,90,80,170,94,,80,0,0,9,11,10058,61,4,91,21,1,0,1,0,0,0
"  260",20020126,14,200,90,100,170,110,,84,0,7,0,-1,10029,62,8,84,50,1,0,1,0,0,0
"  260",20020126,15,200,100,90,180,100,,89,0,6,7,7,10009,58,8,93,50,1,0,1,0,0,0
"  260",20020126,16,200,100,100,170,99,,92,0,0,10,20,9992,57,8,95,59,1,0,1,0,0,0
"  260",20020126,17,210,120,120,220,105,,99,0,0,10,19,9994,58,8,96,59,1,0,1,0,0,0
"  260",20020126,18,230,120,110,220,107,94,102,0,0,9,4,9998,63,8,97,21,1,0,1,0,0,0
"  260",20020126,19,230,100,100,180,112,,103,0,0,0,-1,9998,75,8,94,21,1,0,1,0,0,0
"  260",20020126,20,230,100,80,170,111,,103,0,0,0,-1,9993,75,8,95,60,1,0,1,0,0,0
"  260",20020126,21,230,100,100,170,107,,104,0,0,7,8,9991,59,8,98,60,1,0,1,0,0,0
"  260",20020126,22,230,70,70,160,104,,104,0,0,10,61,9983,50,8,100,63,1,0,1,0,0,0
